".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SÃO JOSÉ DOS CORDEIROS",-36.9278837786961,-7.45971113385947,-65.0450335237723,40,9446.28636032065,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8580596231363,-7.37589020834619,-60.814482690553,35,5804.08234377587,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8585179632969,-7.45855123618001,-64.8634412563646,43,9250.84690036074,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9846854523729,-7.45531431714387,-65.3905390048253,56,9829.61212448105,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9121105316534,-7.44187366746681,-63.7376791507587,44,8126.31004883091,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9479785211824,-7.40535350314656,-55.8404671669845,47,3273.65409904383,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8976455590661,-7.42017562867457,-62.5994935856666,54,7128.26948674055,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8920228313628,-7.48321053607704,-67.9560172086895,37,13207.185908404,TRUE
"LIVRAMENTO",-36.9777210691452,-7.37396951139288,-56.8142318556588,38,3662.02262776589,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9245623399012,-7.45897128342965,-65.044026006109,44,9445.19070417038,TRUE
"SUMÉ",-36.9140022538576,-7.5112945165796,-69.2593824746457,49,15345.4120495018,TRUE
"SUMÉ",-36.8950425587103,-7.5382252096975,-68.6129021793634,49,14244.7404240234,TRUE
"SERRA BRANCA",-36.822408827671,-7.54170351627597,-68.8035126923116,36,14560.7942557965,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8073817936212,-7.4197379560055,-55.3299049727479,38,3086.77290424726,TRUE
"SUMÉ",-36.899850537765,-7.49918801866786,-68.7659033555343,43,14497.8832629575,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8685036542799,-7.41735655351857,-62.7516482250631,48,7254.23870115066,TRUE
"SERRA BRANCA",-36.8349488283016,-7.50738569286966,-67.8996009076287,41,13121.6810192616,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9460369936164,-7.42718899965601,-60.6107206790804,50,5669.50920389125,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9120128179874,-7.44849150454009,-64.4228851234018,44,8793.33637836498,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8464192692164,-7.49340604234801,-67.129420660266,39,12008.2705387318,TRUE
"SERRA BRANCA",-36.8245257002275,-7.50698589713627,-67.7283617024698,38,12865.5250826464,TRUE
"LIVRAMENTO",-36.9704603277586,-7.37947919451015,-54.7292435321724,38,2880.52472481957,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9391957924209,-7.41262423734495,-57.7962978513938,50,4100.38204637668,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9155309486642,-7.42978758610168,-62.1451496421969,52,6764.98616590443,TRUE
