".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"QUEIMADAS",-35.9083926792291,-7.41170771613826,-59.2634007622886,291,4854.8908331277,TRUE
"SÃO SEBASTIÃO DE LAGOA DE ROÇA",-35.8215084333705,-7.10289352837127,-60.4181909801182,317,5545.2225380194,TRUE
"CATURITÉ",-36.0728314080543,-7.39203339671359,-61.7811497363656,263,6487.34384987201,TRUE
"CAMPINA GRANDE",-36.0889635909616,-7.18915863226276,-58.5744695022143,281,4484.69493192961,TRUE
"SÃO SEBASTIÃO DE LAGOA DE ROÇA",-35.816295136864,-7.10341919384074,-60.3057160244804,316,5473.87948938588,TRUE
"CATURITÉ",-36.075620147566,-7.38767642605227,-62.4238781122278,265,6985.59392462762,TRUE
"CATURITÉ",-36.0610687269863,-7.45040494676788,-60.6740895538898,129,5711.02298953352,TRUE
"CAMPINA GRANDE",-36.0422060707851,-7.22983135441892,-66.4141822386153,295,11059.0683611662,TRUE
"QUEIMADAS",-35.9796005562448,-7.38299169201047,-61.0662240023027,279,5974.76228402608,TRUE
"CAMPINA GRANDE",-35.9856363044155,-7.16920762959045,-54.6342113617177,308,2849.18073262312,TRUE
"LAGOA SECA",-35.896407046056,-7.13605156129335,-57.1100852465732,323,3788.90479746151,TRUE
"CAMPINA GRANDE",-35.8904563545284,-7.26630100173053,0,311,593.173530962027,TRUE
"CAMPINA GRANDE",-35.9491106966079,-7.2659743419673,-55.6649677406936,306,3208.17328271634,TRUE
"FAGUNDES",-35.7525289570248,-7.37681928587255,-58.0878051803965,290,4240.33032447534,TRUE
"POCINHOS",-36.1248520267463,-7.00962823567089,-65.9113867105917,56,10437.07408574,TRUE
"INGÁ",-35.6511374945321,-7.21121071263325,-58.154016148064,254,4272.77710741991,TRUE
"QUEIMADAS",-35.9372161790297,-7.3438382008636,-58.2692545487544,288,4329.84308990639,TRUE
"QUEIMADAS",-35.8856128863326,-7.31290294260826,-53.1673518571802,288,2406.45100301238,TRUE
"CAMPINA GRANDE",-35.8255878310219,-7.29706942961194,-58.5331291890853,297,4463.40083322725,TRUE
"QUEIMADAS",-35.8634171537623,-7.36892528571763,-56.9924285474706,298,3737.92736606651,TRUE
"BOQUEIRÃO",-36.1009143528563,-7.45364230552797,-57.838032174581,53,4120.13113992612,TRUE
"MASSARANDUBA",-35.7169233484228,-7.23092583201934,-57.7472938242342,311,4077.31365752303,TRUE
"MASSARANDUBA",-35.7774131483665,-7.22500996962764,-60.1141490416645,318,5354.47484717847,TRUE
"FAGUNDES",-35.7880253714311,-7.3611125051567,-46.541802910103,294,1122.27574323182,TRUE
"POCINHOS",-36.0998525736422,-7.07220791578867,-58.9483021001384,214,4681.92589789219,TRUE
"CAMPINA GRANDE",-35.8473499289748,-7.26952345711753,-55.2361042939933,306,3053.61756723059,TRUE
"QUEIMADAS",-35.9383499520399,-7.38337531646822,-57.4441512529951,281,3937.46760182949,TRUE
"MASSARANDUBA",-35.7632772062706,-7.15462540446889,-56.235958027974,318,3426.15756755481,TRUE
"ESPERANÇA",-35.9029684608604,-7.07243484766797,-56.4744903653015,302,3521.55072949085,TRUE
"FAGUNDES",-35.833660986208,-7.3663244427472,-60.89870468526,299,5860.63487295542,TRUE
"CAMPINA GRANDE",-35.8298273541067,-7.29634000380166,-58.4881895709905,299,4440.36743827229,TRUE
"MONTADAS",-35.9758700706797,-7.09677139677216,-51.8577056165829,291,2069.63953358746,TRUE
"AROEIRAS",-35.8051473595469,-7.47188557738547,-67.4047706446024,229,12395.0408655032,TRUE
"CAMPINA GRANDE",-36.076145194288,-7.24089344528612,-65.8350740284445,289,10345.7774536275,TRUE
"ALAGOA GRANDE",-35.6417956805589,-7.07378214698393,-57.8591162219978,93,4130.14445598827,TRUE
"FAGUNDES",-35.8110283761552,-7.3594182092521,-55.7796213097429,299,3250.80183476977,TRUE
"MONTADAS",-35.9442865351948,-7.09636364989557,-51.5149670502601,307,1989.56340077393,TRUE
"QUEIMADAS",-35.9822066020487,-7.38256129350622,-60.7987607659088,279,5793.5861466176,TRUE
"MASSARANDUBA",-35.8070684046751,-7.1855716704914,-60.4303240550289,324,5552.97391598212,TRUE
"CATURITÉ",-36.0598603558528,-7.36753816758857,-62.5944816913578,273,7124.15755008541,TRUE
"POCINHOS",-36.1032067776459,-7.08647603863493,-59.8048056913387,218,5167.1338925423,TRUE
"PUXINANÃ",-35.9418993203935,-7.14049023187828,-52.7845279868816,314,2302.69188288999,TRUE
"MASSARANDUBA",-35.7563770914484,-7.27455107130219,0,294,425.659914573454,TRUE
"CAMPINA GRANDE",-35.8688228775781,-7.27464809090008,-47.1531473116694,313,1204.1117553643,TRUE
"FAGUNDES",-35.7984110395691,-7.37580761856508,-55.3978827777031,291,3111.02549077373,TRUE
"QUEIMADAS",-35.9448388896917,-7.34708325374514,-59.2380069998015,287,4840.71797219675,TRUE
"MATINHAS",-35.7534456793719,-7.13339077153352,-52.5390894792632,312,2238.53508046139,TRUE
"PUXINANÃ",-35.977066216109,-7.10887363339417,-55.2704472368434,307,3065.71509707178,TRUE
"CAMPINA GRANDE",-36.0503780146164,-7.19745453303323,-63.4420088098165,292,7854.34314771308,TRUE
"QUEIMADAS",-35.8887348186026,-7.40753812979084,-59.0801241146989,296,4753.52340338843,TRUE
"MASSARANDUBA",-35.7308177263976,-7.12592195715398,-58.4407485165391,303,4416.18091474645,TRUE
"BOQUEIRÃO",-36.1251614463317,-7.43409756275934,-59.0456910804974,44,4734.71655246894,TRUE
"INGÁ",-35.6532279106822,-7.26019405371618,-50.1851013006126,264,1707.12175051097,TRUE
"ESPERANÇA",-35.906500255739,-7.0680373846145,-54.7852923365111,302,2899.17243996199,TRUE
"SERRA REDONDA",-35.658995838653,-7.14427802498095,-60.4049516008806,250,5536.77672713012,TRUE
"CAMPINA GRANDE",-35.990985000556,-7.32769185940843,-65.8443612601244,298,10356.8454066282,TRUE
"POCINHOS",-36.019973221867,-7.01327145433162,-63.6927343381453,245,8084.36936380955,TRUE
"CAMPINA GRANDE",-36.0916183690342,-7.25477632620015,-66.735415189107,289,11475.7265257053,TRUE
"CAMPINA GRANDE",-35.9363334037398,-7.21708123509881,-48.2150059838118,312,1360.69168193234,TRUE
"ITATUBA",-35.7064603129902,-7.35646957632263,-64.016627360476,292,8391.52318324805,TRUE
"QUEIMADAS",-35.879634735108,-7.38010666596812,-54.0680318055726,296,2669.38380309912,TRUE
"CAMPINA GRANDE",-36.0227151716162,-7.33441979771588,-64.9115177799627,294,9302.19243855837,TRUE
"POCINHOS",-35.9879799001419,-6.98390009832211,-65.0127963900932,218,9411.29204175805,TRUE
"ITATUBA",-35.6319237931666,-7.39380771825664,-51.2713439367654,72,1934.53516070612,TRUE
"MASSARANDUBA",-35.7704183004598,-7.25319262706317,-54.6312670947948,308,2848.21510591978,TRUE
"CATURITÉ",-36.0602794370415,-7.44308400988222,-59.8184189570748,152,5175.23861424171,TRUE
"QUEIMADAS",-35.8596186597633,-7.46628734907709,-67.1120026711486,271,11984.2142407497,TRUE
"ESPERANÇA",-35.8724418696283,-7.05086668262367,-53.8053571110893,304,2589.86595262749,TRUE
"POCINHOS",-36.083144955387,-7.12659668650587,-56.8692763206651,277,3685.30339077743,TRUE
"POCINHOS",-36.0526550791028,-7.16363301613011,-60.9802014433882,298,5915.88200056063,TRUE
"ESPERANÇA",-35.9002835123601,-7.00166458096929,-59.3245496625634,290,4889.18998902228,TRUE
"POCINHOS",-36.0506201398593,-7.13815420664024,-61.3658270683784,291,6184.44574844964,TRUE
"CATURITÉ",-36.0918361114372,-7.37183456421473,-65.0264255619054,261,9426.07104632959,TRUE
"MASSARANDUBA",-35.7020807307481,-7.21679157456957,-57.1350031884891,313,3799.78995334145,TRUE
"QUEIMADAS",-35.9307497849722,-7.40851068050243,-59.9372452130488,291,5246.52433221084,TRUE
"MASSARANDUBA",-35.7198880923015,-7.23799036020056,-57.3208809392496,305,3881.98164564587,TRUE
"QUEIMADAS",-35.8746218667865,-7.34325762484797,-55.3775869416477,299,3103.76461658564,TRUE
"POCINHOS",-36.0746894612011,-7.12452907064572,-58.6089922204532,277,4502.55515736774,TRUE
"LAGOA SECA",-35.8878193328191,-7.09172722239156,-55.2140536163856,317,3045.87524704304,TRUE
"AREIA",-35.7173597389401,-6.98240705552154,-53.2021266018864,100,2416.10475918729,TRUE
"MATINHAS",-35.7823294946492,-7.14162669280187,-53.343479080722,316,2455.74565745613,TRUE
"MASSARANDUBA",-35.7759067602955,-7.19980834944282,-57.6677844966415,318,4040.1608464854,TRUE
"MASSARANDUBA",-35.8157334531924,-7.25363427850526,0,307,856.199231156608,TRUE
"LAGOA SECA",-35.8068421185516,-7.13503246878382,-58.0493955016108,324,4221.62065264934,TRUE
"FAGUNDES",-35.7172389007673,-7.36772378518355,-62.9019230199812,291,7380.83644479005,TRUE
"MASSARANDUBA",-35.7756713041371,-7.21461948294301,-59.69972907511,318,5105.00162267028,TRUE
"MASSARANDUBA",-35.819660813132,-7.18393426896647,-58.2268460481911,324,4308.75433267128,TRUE
"QUEIMADAS",-35.8758853700046,-7.31352021063786,-54.7334217655055,289,2881.91069679812,TRUE
"POCINHOS",-36.0618398812866,-7.04481098191455,-56.3568419785379,236,3474.17371077058,TRUE
"CAMPINA GRANDE",-36.0461568703676,-7.3269783836614,-65.9750251349653,292,10513.8236307662,TRUE
"MASSARANDUBA",-35.7028336900321,-7.19797051007037,-53.3480703814319,318,2457.04409063182,TRUE
"ALAGOA GRANDE",-35.6833873446366,-7.09682482313939,-63.9839318838616,255,8359.9951388179,TRUE
"CAMPINA GRANDE",-36.0503713186399,-7.35633353291188,-63.1908664664,272,7630.49573657925,TRUE
"MATINHAS",-35.7131989638355,-7.09621907405664,-61.7884295039159,306,6492.78326405804,TRUE
"MASSARANDUBA",-35.6934148960781,-7.14172145662006,-60.0063451285917,301,5288.42911019834,TRUE
"POCINHOS",-36.0709330157178,-7.15772450210635,-57.1527543995533,298,3807.56346272014,TRUE
"ITATUBA",-35.7252888808061,-7.40764393432174,-64.38557030389,259,8755.64099289594,TRUE
"FAGUNDES",-35.7544232282589,-7.38678865782559,-59.2960728860709,290,4873.18697784589,TRUE
"MASSARANDUBA",-35.6921426130493,-7.15107621935305,-58.106577658794,303,4249.50469746137,TRUE
"CAMPINA GRANDE",-35.9416759218356,-7.19574674645547,-55.9098922524785,313,3299.92480167645,TRUE
"CAMPINA GRANDE",-35.9002548550988,-7.2419866522133,0,311,775.740424648571,TRUE
"CAMPINA GRANDE",-36.0325891963939,-7.3307906364381,-65.358195778581,294,9793.07813638388,TRUE
"LAGOA SECA",-35.8994038911105,-7.16717141559922,-53.7481567250251,316,2572.86658702001,TRUE
"CAMPINA GRANDE",-36.0745950376649,-7.35063406006076,-65.1845761832483,273,9599.27071982362,TRUE
"FAGUNDES",-35.7566114736755,-7.34289364233256,-55.2056925484901,290,3042.9446875341,TRUE
"POCINHOS",-36.0524234122631,-7.07469993499682,0,275,511.919236575343,TRUE
"CATURITÉ",-36.0136814979405,-7.38805077791322,-56.2909468168427,274,3447.91675255054,TRUE
"FAGUNDES",-35.7935055584448,-7.45630285081562,-66.7730694876524,278,11525.5830664867,TRUE
"ALAGOA GRANDE",-35.6365433986566,-6.98500559218802,-60.5894176951946,94,5655.6212223435,TRUE
