".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SERRA BRANCA",-36.76721,-7.57104,-69.1309674476,36,15120.2093071256,"TRUE"
"SÃO JOSÉ DOS CORDEIROS",-36.89722,-7.47034,-66.8864712002,40,11677.0459911482,"TRUE"
"CONGO",-36.71787,-7.763941,-62.9908904668,29,7456.825052448,"TRUE"
"SERRA BRANCA",-36.826,-7.542408,-68.6766428566,36,14349.6587609411,"TRUE"
