".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"PRINCESA ISABEL",-37.9739057806838,-7.72191576003097,-48.692935817689,27,1437.66010613097,TRUE
"SÃO JOSÉ DE PRINCESA",-38.0964536149805,-7.70462701604702,-57.8735098468872,26,4136.9943051093,TRUE
"JURU",-37.8719472153863,-7.47547600192483,-66.111628031814,16,10680.481504963,TRUE
"SANTANA DOS GARROTES",-38.0294138545688,-7.38253177371807,-58.2203892702088,22,4305.5525498506,TRUE
"MANAÍRA",-38.1506425158406,-7.69690271439031,-47.8884032578291,25,1310.4775748188,TRUE
"MANAÍRA",-38.2004717173806,-7.73933244142681,-61.7650947678966,27,6475.36374126671,TRUE
"BOA VENTURA",-38.2402566375496,-7.47939198540989,-61.7752392369326,29,6482.93089957045,TRUE
"OLHO D ÁGUA",-37.7907035194622,-7.30070255529135,-65.062855215597,11,9465.6881301432,TRUE
"JURU",-37.8670246091025,-7.53140213277657,-62.2675317884665,19,6860.97789556122,TRUE
"SÃO JOSÉ DE PRINCESA",-38.1291874381533,-7.61423448852729,-63.5813828467344,28,7981.39074429707,TRUE
"SÃO JOSÉ DE PRINCESA",-38.0853520446509,-7.69529301773291,-60.2153407703117,28,5417.21995068378,TRUE
"PRINCESA ISABEL",-38.006780939275,-7.58202234185301,-67.1871800226735,21,12088.389134992,TRUE
"NOVA OLINDA",-38.0304750182951,-7.5125057997182,-57.5351707002761,27,3978.94527197849,TRUE
"MANAÍRA",-38.1799000327993,-7.68498135900591,-57.9676439471368,25,4182.07318018596,TRUE
"JURU",-37.7735432038136,-7.58591445123311,-60.6044891725454,37,5665.44319396856,TRUE
"JURU",-37.8829892264731,-7.47545096797403,-66.7822037238027,12,11537.709950098,TRUE
"PRINCESA ISABEL",-38.0254301281931,-7.74598609709647,-58.0694673226282,30,4231.38748125816,TRUE
"ITAPORANGA",-38.1012969531404,-7.32086902130395,-58.944445099286,25,4679.84733321755,TRUE
"ITAPORANGA",-38.1726733108336,-7.3535762088839,-60.5089919330769,29,5603.49549825676,TRUE
"PRINCESA ISABEL",-38.0659006914176,-7.59023225558922,-67.6943002429081,31,12815.1720995849,TRUE
"SÃO JOSÉ DE PRINCESA",-38.106260106648,-7.69154935930856,-59.9094073450505,30,5229.7363850068,TRUE
"MANAÍRA",-38.1412823644752,-7.72023572034668,-49.7377970551899,25,1621.43402961886,TRUE
"SANTANA DOS GARROTES",-38.0029860368051,-7.3199327704031,-62.4679762130588,17,7021.14983759321,TRUE
"PEDRA BRANCA",-38.0569482445536,-7.43622610701714,-49.5991463361583,21,1595.75696076988,TRUE
"MANAÍRA",-38.232536066189,-7.72040974402335,-64.7687785374838,25,9150.57442367964,TRUE
"PRINCESA ISABEL",-38.0450509307958,-7.52428163478617,-59.8845127821069,27,5214.76893619154,TRUE
"TAVARES",-37.9291221198911,-7.65698644386139,-61.9929818639329,28,6647.5027230897,TRUE
