".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"CAJAZEIRAS",-38.6410051149806,-7.04433411604702,-68.3354797582092,44,13796.9604266124,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4164987153863,-6.81518310192484,-63.2615629927935,63,7692.85559703485,TRUE
"SANTA HELENA",-38.5739653545688,-6.72223887371807,-62.8365727111382,50,7325.5133857881,TRUE
"SOUSA",-38.3352550194622,-6.64040965529135,-67.6228804941766,53,12710.2313447986,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4115761091025,-6.87110923277657,-62.4969123859089,72,7044.57910070606,TRUE
"CACHOEIRA DOS ÍNDIOS",-38.6737389381533,-6.95394158852729,-55.7772009013606,40,3249.89609314114,TRUE
"CAJAZEIRAS",-38.6299035446509,-7.03500011773291,-67.974537577889,44,13235.3767937761,TRUE
"CAJAZEIRAS",-38.551332439275,-6.92172944185301,-54.9718999890681,50,2962.13215211231,TRUE
"CAJAZEIRAS",-38.5750265182951,-6.8522128997182,-56.5455028458422,42,3550.45958156329,TRUE
"NAZAREZINHO",-38.3180947038136,-6.92562155123311,-51.5910659996964,70,2007.07097596698,TRUE
"CAJAZEIRAS",-38.4275407264731,-6.81515806797403,-64.4428297414313,63,8813.55091608733,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.5699816281931,-7.08569319709647,-64.2566872609231,48,8626.68209041442,TRUE
"SANTA HELENA",-38.6458484531404,-6.66057612130395,-61.5530746024782,43,6319.21542380703,TRUE
"CAJAZEIRAS",-38.6104521914176,-6.92993935558922,-61.5227697440445,47,6297.20625140849,TRUE
"CAJAZEIRAS",-38.650811606648,-7.03125645930856,-67.2096890868612,44,12119.7562381807,TRUE
"TRIUNFO",-38.5475375368051,-6.6596398704031,-65.6428417317653,49,10119.3243716453,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.4169993737969,-7.09186454024608,-65.1896447402065,48,9604.87390511371,TRUE
"SANTA HELENA",-38.6014997445536,-6.77593320701714,-62.5303319007735,43,7071.73577852571,TRUE
"CAJAZEIRAS",-38.5896024307958,-6.86398873478617,-56.4453341788604,43,3509.74965205974,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.4736736198911,-6.99669354386139,-68.3711678061544,48,13853.7651451157,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.4354898853717,-7.03504363715625,-65.4123338876562,45,9854.3078391426,TRUE
