".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"IGARACY",-38.0827439126744,-7.09884483032983,-65.2024446279267,23,9619.03848040768,TRUE
"COREMAS",-37.8930218795732,-7.02903173192061,-60.7361884148893,17,5751.99965672272,TRUE
"NAZAREZINHO",-38.2824398361564,-7.00122792684596,-63.728935757897,51,8118.13405589569,TRUE
"PIANCÓ",-37.8950544733972,-7.15494417227928,-60.9092231825257,11,5867.73632314771,TRUE
"APARECIDA",-38.074457926764,-6.76259271827184,-54.5771132663152,37,2830.51261006886,TRUE
"COREMAS",-37.896995733464,-7.06076886019327,-62.2643003919474,16,6858.42589254357,TRUE
"POMBAL",-37.9038159731728,-6.90567883084185,-66.0724758117262,22,10632.4468715279,TRUE
"COREMAS",-37.9760384352132,-7.02487974722061,-56.3224685489193,17,3460.45222825743,TRUE
"NAZAREZINHO",-38.293517597108,-6.93278461837798,-57.8825581568946,57,4141.30616177031,TRUE
"SOUSA",-38.1870457104825,-6.79177509274922,-59.1578062556511,43,4796.2271536672,TRUE
"IGARACY",-38.0626882806838,-7.11097076003097,-67.1055936726313,18,11975.374791366,TRUE
"AGUIAR",-38.1852361149805,-7.09368201604702,-50.2683554097973,25,1723.56315380006,TRUE
"SÃO DOMINGOS",-37.9607297153863,-6.86453100192483,-60.415020133981,22,5543.19858432217,TRUE
"APARECIDA",-38.1181963545688,-6.77158677371807,-58.4505238642766,43,4421.15380839767,TRUE
"AGUIAR",-38.2394250158406,-7.08595771439031,-63.3283702752582,33,7752.25311973395,TRUE
"AGUIAR",-38.2892542173806,-7.12838744142681,-67.0275376086694,29,11868.2397565704,TRUE
"MARIZÓPOLIS",-38.3290391375496,-6.86844698540989,-57.0322590054326,63,3755.10755727136,TRUE
"POMBAL",-37.8794860194622,-6.68975755529135,-66.5536059536381,22,11238.0181299581,TRUE
"POMBAL",-37.9558071091025,-6.92045713277657,-66.473264580493,22,11134.549741375,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.2179699381533,-7.00328948852729,-64.1591452457141,46,8530.346903955,TRUE
"AGUIAR",-38.1741345446509,-7.08434801773291,-46.4321053709918,25,1108.19120535597,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.095563439275,-6.97107734185301,-63.8607022260443,40,8242.2264441768,TRUE
"ITAPORANGA",-38.2369955591577,-7.17819310937665,-64.7221716047908,31,9101.60557195879,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.1192575182951,-6.9015607997182,-62.598594826067,43,7127.53193774429,TRUE
"AGUIAR",-38.2686825327993,-7.07403635900591,-65.0798416262714,33,9484.21765289195,TRUE
"CAJAZEIRINHAS",-37.8623257038136,-6.97496945123311,-62.4554129401454,23,7011.00178557918,TRUE
"SÃO DOMINGOS",-37.9717717264731,-6.86450596797403,-61.2273020709448,24,6086.59681289189,TRUE
"IGARACY",-38.1142126281931,-7.13504109709647,-62.345466252071,26,6922.81527579407,TRUE
"SOUSA",-38.1900794531404,-6.70992402130395,-62.0875051198015,52,6720.23850534022,TRUE
"SOUSA",-38.2614558108336,-6.7426312088839,-57.1369636495086,51,3800.6476871075,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.1546831914176,-6.97928725558922,-57.2665405722501,44,3857.77113570543,TRUE
"AGUIAR",-38.195042606648,-7.08060435930856,-55.4738821140396,25,3138.36561170595,TRUE
"AGUIAR",-38.2300648644752,-7.10929072034668,-62.3236200304561,29,6905.42530990018,TRUE
"APARECIDA",-38.0917685368051,-6.7089877704031,-64.3587029163549,40,8728.59969285176,TRUE
"PIANCÓ",-37.9612303737969,-7.14121244024608,-62.9694713002278,19,7438.45937946587,TRUE
"SOUSA",-38.1457307445536,-6.82528110701714,-63.8832340503057,41,8263.63512994273,TRUE
"AGUIAR",-38.321318566189,-7.10946474402335,-64.0540305441422,33,8427.73668122748,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.1338334307958,-6.91333663478617,-59.6336311903481,44,5066.30101895811,TRUE
"COREMAS",-38.0179046198911,-7.04604144386139,-64.1605551989204,17,8531.73172079084,TRUE
"COREMAS",-37.9797208853717,-7.08439153715625,-63.6374236287261,20,8033.05262660405,TRUE
