".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SÃO JOSÉ DOS CORDEIROS",-36.8911193016994,-7.47166882267187,-67.2113156835913,40,12122.0261037567,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8945684276692,-7.44865343139006,-65.3252519011845,46,9756.00525948798,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9082713608568,-7.47404017356655,-66.8039843476433,40,11566.6780663032,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.900810113273,-7.48563816337811,-67.8583265451507,40,13059.4761914056,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8979715416425,-7.4960852571713,-68.6157404364161,37,14249.3958874242,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9171460183322,-7.49435803038964,-68.1091699922955,52,13442.1250211835,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8962201638318,-7.48134969756904,-67.6994774836751,40,12822.8128838132,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9234814552575,-7.46920794420841,-66.0252400670389,40,10574.7822664022,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.911332644041,-7.46060569541494,-65.5899655126061,44,10057.9091010876,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9152360288458,-7.47591618876869,-66.7703271908711,40,11521.9448000802,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9109105711415,-7.44555344454443,-64.1792873498647,44,8550.15126673547,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8742923538232,-7.48270979763439,-67.4320977528568,37,12434.0989274627,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9012238806005,-7.47278205642442,-66.9271233662274,40,11731.8256186811,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8811989066129,-7.48038231954875,-67.6146463206024,37,12698.1878278554,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8751608579078,-7.46127377197577,-66.1084957372011,43,10676.6306175289,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9032105474298,-7.48484499315696,-67.7392445496601,40,12881.6548402015,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9241694911694,-7.47161328510346,-66.2229948856907,40,10818.3038459755,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.907868750499,-7.45434735976125,-65.1604676629304,44,9572.66396453445,TRUE
"SUMÉ",-36.8845744432028,-7.49527118513791,-68.6011887795081,37,14225.5435551015,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9077410799902,-7.44780672019778,-64.5560192487209,44,8929.15564267525,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.890173152651,-7.47998162372934,-67.8057481078946,37,12980.661836186,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8775611267596,-7.44995957898872,-65.5545445614112,46,10016.9765892502,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8766301001174,-7.47952499065048,-67.3438415323747,37,12308.3973293206,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9045164431383,-7.48029950415215,-67.3805998481,40,12360.5963176537,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9051683668637,-7.47174492529558,-66.7195001673068,40,11454.7189805242,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8742712744403,-7.4467940998493,-65.1069585926497,46,9513.87323192941,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8893390542253,-7.44846563176217,-65.6069476531243,46,10077.5929694585,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.883533281077,-7.4769266273916,-67.5301687267569,37,12575.285885354,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8916797932082,-7.4536867580699,-65.8767191909628,46,10395.5001797486,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8738131033102,-7.44268892016692,-64.8064984106936,46,9190.398674355,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.910374190694,-7.47424643091357,-66.7611472229865,40,11509.7738868519,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9165223934067,-7.45757511927711,-65.1357812498958,44,9545.4958509825,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8748109434017,-7.47632633786614,-67.0552593339071,39,11906.1787222245,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8977976308561,-7.48080487088731,-67.6132804038005,40,12696.1911061474,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8753745474185,-7.45490077111835,-65.7106920831548,46,10198.6816334985,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9166463826535,-7.4881644646913,-67.6765090646668,52,12788.9498381456,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8825118168568,-7.4576587266518,-66.3571165523441,46,10986.6492118408,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8845280664399,-7.49302448473836,-68.476902930456,37,14023.4405342469,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8713745109023,-7.48559668916243,-67.4853301268784,37,12510.5365790031,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.895139204779,-7.49172773723456,-68.4131011449251,37,13920.8094221534,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8852933679366,-7.4859482350942,-68.1211436226704,37,13460.6679719786,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9046636940104,-7.49678993736359,-68.5078048476778,43,14073.4207897647,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.921945612429,-7.46178870448808,-65.3802632950619,40,9817.99022711785,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8723598746847,-7.44774984723853,-65.0222578702901,46,9421.54928339097,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9110040499813,-7.45359111935331,-64.9601158286605,44,9354.38460956505,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8925636104712,-7.45248747044674,-65.7381446178097,45,10230.9664758813,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9213763637034,-7.47300953278283,-66.3967735209924,40,11036.925391183,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.877567578073,-7.47572095507721,-67.1562927086773,38,12045.4787595933,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9089201789334,-7.45167378543375,-64.8679830343205,44,9255.68535455614,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8810269197806,-7.4640300025834,-66.6386404948423,46,11348.578222147,TRUE
