".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SÃO JOSÉ DE PIRANHAS",-38.6581334553,-7.0489619442,-68.3787886312,44,13865.925494182,TRUE
"CAJAZEIRAS",-38.645984644,-7.0403596954,-67.9683524286,44,13225.9553475777,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6498880288,-7.0556701888,-68.9249400448,42,14765.7813432072,TRUE
"CAJAZEIRAS",-38.6455625711,-7.0253074445,-66.8564903928,44,11636.8101853871,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6089443538,-7.0624637976,-68.2270785042,47,13625.8422259038,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6358758806,-7.0525360564,-68.9626485024,42,14830.0240671628,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6158509066,-7.0601363195,-68.7203950898,47,14422.122669613,TRUE
"CAJAZEIRAS",-38.6098128579,-7.041027772,-68.9557604437,44,14818.2682669061,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6378625474,-7.0645989932,-69.648016424,42,16047.6059587123,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6588214912,-7.0513672851,-68.3256772673,44,13781.3986018161,TRUE
"CAJAZEIRAS",-38.6425207505,-7.0341013598,-67.5920140813,44,12665.1440812715,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6192264432,-7.0750251851,-68.5134038952,45,14082.4956407456,TRUE
"CAJAZEIRAS",-38.64239308,-7.0275607202,-67.1091354604,44,11980.2589065003,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6248251527,-7.0597356237,-69.2514006016,42,15331.3169050853,TRUE
"CAJAZEIRAS",-38.6122131268,-7.029713579,-68.2142887767,44,13605.7933218993,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6112821001,-7.0592789907,-68.4740215425,47,14018.7892811862,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6391684431,-7.0600535042,-69.360251724,42,15524.657114689,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6398203669,-7.0514989253,-68.8234960946,42,14594.332465037,TRUE
"CAJAZEIRAS",-38.6089232744,-7.0265480998,-68.1497795847,44,13505.1188330609,TRUE
"CAJAZEIRAS",-38.6239910542,-7.0282196318,-67.7031956198,44,12828.3030720746,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6181852811,-7.0566806274,-68.9608842845,42,14827.012200975,TRUE
"CAJAZEIRAS",-38.6263317932,-7.0334407581,-67.9751469806,44,13236.305421454,TRUE
"CAJAZEIRAS",-38.6084651033,-7.0224429202,-67.9233069192,42,13157.5423536898,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6450261907,-7.0540004309,-68.8948788645,42,14714.7664664278,TRUE
"CAJAZEIRAS",-38.6511743934,-7.0373291193,-67.6603038379,44,12765.1117938521,TRUE
