".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SERRA BRANCA",-36.7862030288458,-7.49141418876869,-66.57990490309,35,11272.0959230253,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.7818775711415,-7.46105144454443,-63.7939380262482,40,8179.11533000852,TRUE
"SERRA BRANCA",-36.7452593538232,-7.49820779763439,-64.5110382270941,36,8883.03436168897,TRUE
"SERRA BRANCA",-36.7721908806005,-7.48828005642442,-66.6582250413731,36,11374.195346372,TRUE
"SERRA BRANCA",-36.7521659066129,-7.49588031954875,-65.1507697253488,36,9561.98189340347,TRUE
"SERRA BRANCA",-36.7461278579078,-7.47677177197577,-64.3000390724295,36,8669.84602071174,TRUE
"SERRA BRANCA",-36.7741775474298,-7.50034299315696,-67.1529335248884,36,12040.8211879062,TRUE
"SERRA BRANCA",-36.7951364911694,-7.48711128510346,-66.0720595068617,35,10631.9372825894,TRUE
"SERRA BRANCA",-36.778835750499,-7.46984535976125,-64.8227811453206,40,9207.64332978832,TRUE
"SERRA BRANCA",-36.7555414432028,-7.51076918513791,-65.8756950547664,36,10394.2745389871,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.7787080799902,-7.46330472019778,-64.1678846721058,40,8538.93414826417,TRUE
"SERRA BRANCA",-36.761140152651,-7.49547962372934,-65.982350586699,36,10522.6944543182,TRUE
"SERRA BRANCA",-36.7485281267596,-7.46545757898872,-64.6521825713046,40,9028.56147080561,TRUE
"SERRA BRANCA",-36.7475971001174,-7.49502299065048,-64.6719590508293,36,9049.14158319193,TRUE
"SERRA BRANCA",-36.7754834431383,-7.49579750415215,-67.1552803404286,36,12044.074902289,TRUE
"SERRA BRANCA",-36.7761353668637,-7.48724292529558,-66.4631059270206,36,11121.5348497137,TRUE
"SERRA BRANCA",-36.7452382744403,-7.4622920998493,-64.3587672627645,41,8728.66435590355,TRUE
"SERRA BRANCA",-36.7603060542253,-7.46396363176217,-65.1455833115489,40,9556.27406221385,TRUE
"SERRA BRANCA",-36.754500281077,-7.4924246273916,-65.3113803592881,36,9740.43715584038,TRUE
"SERRA BRANCA",-36.7626467932082,-7.4691847580699,-65.4616002307856,40,9910.36026154999,TRUE
"SERRA BRANCA",-36.7447801033102,-7.45818692016692,-64.4063189633128,41,8776.58127367957,TRUE
"SERRA BRANCA",-36.7813411906941,-7.48974443091357,-66.5398715339168,36,11220.2622409579,TRUE
"SERRA BRANCA",-36.7874893934067,-7.47307311927711,-64.8764614384214,40,9264.72435411181,TRUE
"SERRA BRANCA",-36.7457779434017,-7.49182433786614,-64.4109889971279,36,8781.30133730905,TRUE
"SERRA BRANCA",-36.7687646308561,-7.49630287088731,-66.6521865480071,36,11366.2906714251,TRUE
"SERRA BRANCA",-36.7463415474185,-7.47039877111835,-64.3559084497845,36,8725.79193708183,TRUE
"SERRA BRANCA",-36.7876133826535,-7.5036624646913,-67.5265662640153,35,12570.0713814199,TRUE
