".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"CAJAZEIRAS",-38.6349251080542,-6.93097959671359,-58.8159831457912,37,4611.14297138438,TRUE
"SANTA HELENA",-38.6510572909616,-6.72810483226276,-48.4028208020237,39,1390.43429411073,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.378388836864,-6.64236539384074,-67.4325970720495,52,12434.8137376843,TRUE
"CACHOEIRA DOS ÍNDIOS",-38.637713847566,-6.92662262605227,-58.1139652591834,37,4253.12056161035,TRUE
"CAJAZEIRAS",-38.6231624269863,-6.98935114676788,-64.8675879067395,41,9255.2643161209,TRUE
"SANTA HELENA",-38.6042997707851,-6.76877755441892,-61.8594931211863,43,6546.12187613751,TRUE
"CAJAZEIRAS",-38.5416942562448,-6.92193789201047,-55.4780876489914,49,3139.88551381897,TRUE
"SANTA HELENA",-38.5477300044154,-6.70815382959045,-65.6695896301449,51,10150.5345135977,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.458500746056,-6.67499776129335,-60.1125795746725,76,5353.50742614371,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4525500545283,-6.80524720173053,-63.9334267401166,67,8311.52599896634,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.5112043966079,-6.8049205419673,-65.805287788653,47,10310.3597774071,TRUE
"NAZAREZINHO",-38.3146226570248,-6.91576548587255,-46.8209496007711,65,1158.92921442802,TRUE
"SOUSA",-38.2132311945321,-6.75015691263325,-50.5495807683502,48,1780.28064033159,TRUE
"CAJAZEIRAS",-38.4993098790297,-6.8827844008636,-60.7869153006141,51,5785.69047307155,TRUE
"CAJAZEIRAS",-38.4477065863326,-6.85184914260826,-65.912746391952,63,10438.7080238247,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3876815310219,-6.83601562961194,-57.3571564165508,64,3898.22813419251,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4255108537623,-6.90787148571763,-66.029584177525,72,10580.0723994744,TRUE
"CACHOEIRA DOS ÍNDIOS",-38.6630080528563,-6.99258850552797,-63.2174314068431,44,7653.86858197914,TRUE
"SOUSA",-38.2790170484228,-6.76987203201934,-55.5881079671109,45,3179.9100044674,TRUE
"SOUSA",-38.3395068483665,-6.76395616962764,-64.6853012851281,69,9063.05248348286,TRUE
"NAZAREZINHO",-38.3501190714311,-6.9000587051567,-55.8720804881156,70,3285.59065883475,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4094436289748,-6.80846965711753,-62.8916792048831,63,7372.13689184911,TRUE
